t,MV,PV,DV
4.960000000000000000e+02,9.718663491469182247e+01,6.987999999999999545e+01,3.000000000000000000e+01
4.970000000000000000e+02,9.727924395219260134e+01,6.987999999999999545e+01,3.000000000000000000e+01
4.980000000000000000e+02,9.726163394147526731e+01,6.992000000000000171e+01,3.000000000000000000e+01
4.990000000000000000e+02,9.744334000524051476e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.000000000000000000e+02,9.750712257788765669e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.010000000000000000e+02,9.758140687404230107e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.020000000000000000e+02,9.765660196319537079e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.030000000000000000e+02,9.773188333145519380e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.040000000000000000e+02,9.780718001696912722e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.050000000000000000e+02,9.809476754352823491e+01,6.979000000000000625e+01,3.000000000000000000e+01
5.060000000000000000e+02,9.814313321828856829e+01,6.979000000000000625e+01,3.000000000000000000e+01
5.070000000000000000e+02,9.800507937222673149e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.080000000000000000e+02,9.810848653444165279e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.090000000000000000e+02,9.818623910153060308e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.100000000000000000e+02,9.826179382221496894e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.110000000000000000e+02,9.847868807038869932e+01,6.981999999999999318e+01,3.000000000000000000e+01
5.120000000000000000e+02,9.860684759833193880e+01,6.979000000000000625e+01,3.000000000000000000e+01
5.130000000000000000e+02,9.867250597805774248e+01,6.979000000000000625e+01,3.000000000000000000e+01
5.140000000000000000e+02,9.884261892334504296e+01,6.975000000000000000e+01,3.000000000000000000e+01
5.150000000000000000e+02,9.919032533371421323e+01,6.962999999999999545e+01,3.000000000000000000e+01
5.160000000000000000e+02,9.915987013591414723e+01,6.965999999999999659e+01,3.000000000000000000e+01
5.170000000000000000e+02,9.910311062735954124e+01,6.971999999999999886e+01,3.000000000000000000e+01
5.180000000000000000e+02,9.920027610405934126e+01,6.971999999999999886e+01,3.000000000000000000e+01
5.190000000000000000e+02,9.920897372507840828e+01,6.975000000000000000e+01,3.000000000000000000e+01
5.200000000000000000e+02,9.943742045613237224e+01,6.968999999999999773e+01,3.000000000000000000e+01
5.210000000000000000e+02,9.926177004189098341e+01,6.979000000000000625e+01,3.000000000000000000e+01
5.220000000000000000e+02,9.929766149276422027e+01,6.981999999999999318e+01,3.000000000000000000e+01
5.230000000000000000e+02,9.938599387256387274e+01,6.981999999999999318e+01,3.000000000000000000e+01
5.240000000000000000e+02,9.969923630967220163e+01,6.971999999999999886e+01,3.000000000000000000e+01
5.250000000000000000e+02,9.958062350399521279e+01,6.979000000000000625e+01,3.000000000000000000e+01
5.260000000000000000e+02,9.984183896472359265e+01,6.971999999999999886e+01,3.000000000000000000e+01
5.270000000000000000e+02,1.000000000000000000e+02,6.965999999999999659e+01,3.000000000000000000e+01
5.280000000000000000e+02,1.000000000000000000e+02,6.962999999999999545e+01,3.000000000000000000e+01
5.290000000000000000e+02,9.985571637042919235e+01,6.971999999999999886e+01,3.000000000000000000e+01
5.300000000000000000e+02,9.979579846696772449e+01,6.979000000000000625e+01,3.000000000000000000e+01
5.310000000000000000e+02,9.975546001992594825e+01,6.984999999999999432e+01,3.000000000000000000e+01
5.320000000000000000e+02,9.985235956199782947e+01,6.984999999999999432e+01,3.000000000000000000e+01
5.330000000000000000e+02,9.985935587703312422e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.340000000000000000e+02,9.994445581287038749e+01,6.987999999999999545e+01,3.000000000000000000e+01
5.350000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.360000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.370000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.380000000000000000e+02,9.998119389105089283e+01,6.992000000000000171e+01,3.000000000000000000e+01
5.390000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.400000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.410000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.420000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.430000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.440000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.450000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.460000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.470000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.480000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.490000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.500000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.510000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.520000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.530000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.540000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.550000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.560000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.570000000000000000e+02,9.998129369960950896e+01,6.992000000000000171e+01,3.000000000000000000e+01
5.580000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.590000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.600000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.610000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.620000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.630000000000000000e+02,9.998132045600804929e+01,6.992000000000000171e+01,3.000000000000000000e+01
5.640000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
5.650000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.660000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.670000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.680000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.690000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.700000000000000000e+02,9.939167861114293601e+01,7.017000000000000171e+01,3.000000000000000000e+01
5.710000000000000000e+02,9.962497585163025349e+01,7.014000000000000057e+01,3.000000000000000000e+01
5.720000000000000000e+02,9.976598751690997346e+01,7.010999999999999943e+01,3.000000000000000000e+01
5.730000000000000000e+02,9.982871666335697114e+01,7.010999999999999943e+01,3.000000000000000000e+01
5.740000000000000000e+02,9.982943231852506472e+01,7.014000000000000057e+01,3.000000000000000000e+01
5.750000000000000000e+02,9.991064683641965871e+01,7.014000000000000057e+01,3.000000000000000000e+01
5.760000000000000000e+02,1.000000000000000000e+02,7.010999999999999943e+01,3.000000000000000000e+01
5.770000000000000000e+02,9.992142949640614802e+01,7.017000000000000171e+01,3.000000000000000000e+01
5.780000000000000000e+02,1.000000000000000000e+02,7.014000000000000057e+01,3.000000000000000000e+01
5.790000000000000000e+02,9.999323456726162362e+01,7.017000000000000171e+01,3.000000000000000000e+01
5.800000000000000000e+02,1.000000000000000000e+02,7.014000000000000057e+01,3.000000000000000000e+01
5.810000000000000000e+02,1.000000000000000000e+02,7.007999999999999829e+01,3.000000000000000000e+01
5.820000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
5.830000000000000000e+02,9.997038854179410805e+01,7.001000000000000512e+01,3.000000000000000000e+01
5.840000000000000000e+02,1.000000000000000000e+02,7.001000000000000512e+01,3.000000000000000000e+01
5.850000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.860000000000000000e+02,9.979908110736222682e+01,6.998000000000000398e+01,3.000000000000000000e+01
5.870000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
5.880000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.890000000000000000e+02,9.989667353608882649e+01,6.995000000000000284e+01,3.000000000000000000e+01
5.900000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
5.910000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
5.920000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
5.930000000000000000e+02,1.000000000000000000e+02,6.995000000000000284e+01,3.000000000000000000e+01
5.940000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.950000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.960000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.970000000000000000e+02,9.998128814179415258e+01,6.992000000000000171e+01,3.000000000000000000e+01
5.980000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
5.990000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.000000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.010000000000000000e+02,1.000000000000000000e+02,6.984999999999999432e+01,3.000000000000000000e+01
6.020000000000000000e+02,1.000000000000000000e+02,6.984999999999999432e+01,3.000000000000000000e+01
6.030000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.040000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.050000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.060000000000000000e+02,9.998153909264237882e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.070000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.080000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.090000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.100000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.110000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.120000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.130000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.140000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.150000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.160000000000000000e+02,9.998149497714996414e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.170000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.180000000000000000e+02,9.997000905074534671e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.190000000000000000e+02,9.998608729182987531e+01,6.995000000000000284e+01,3.000000000000000000e+01
6.200000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.210000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.220000000000000000e+02,1.000000000000000000e+02,6.995000000000000284e+01,3.000000000000000000e+01
6.230000000000000000e+02,1.000000000000000000e+02,6.995000000000000284e+01,3.000000000000000000e+01
6.240000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.250000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.260000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.270000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.280000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.290000000000000000e+02,9.998151484674605172e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.300000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.310000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.320000000000000000e+02,9.998054155791577102e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.330000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.340000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.350000000000000000e+02,9.998054666312738448e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.360000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.370000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.380000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.390000000000000000e+02,9.998145737077854278e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.400000000000000000e+02,9.992779763739149246e+01,6.998000000000000398e+01,3.000000000000000000e+01
6.410000000000000000e+02,9.995138208849476769e+01,7.001000000000000512e+01,3.000000000000000000e+01
6.420000000000000000e+02,1.000000000000000000e+02,6.995000000000000284e+01,3.000000000000000000e+01
6.430000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.440000000000000000e+02,9.995801283176963636e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.450000000000000000e+02,9.983158507758915334e+01,7.001000000000000512e+01,3.000000000000000000e+01
6.460000000000000000e+02,9.976964014936611136e+01,7.007999999999999829e+01,3.000000000000000000e+01
6.470000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
6.480000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.490000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.500000000000000000e+02,9.997864255308431325e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.510000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.520000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.530000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.540000000000000000e+02,9.998148175579183317e+01,6.992000000000000171e+01,3.000000000000000000e+01
6.550000000000000000e+02,9.999860677771994233e+01,6.995000000000000284e+01,3.000000000000000000e+01
6.560000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
6.570000000000000000e+02,9.994324414409052793e+01,7.004000000000000625e+01,3.000000000000000000e+01
6.580000000000000000e+02,1.000000000000000000e+02,7.004000000000000625e+01,3.000000000000000000e+01
6.590000000000000000e+02,1.000000000000000000e+02,7.004000000000000625e+01,3.000000000000000000e+01
6.600000000000000000e+02,1.000000000000000000e+02,7.004000000000000625e+01,3.000000000000000000e+01
6.610000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.620000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.630000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.640000000000000000e+02,9.993353444863133461e+01,6.998000000000000398e+01,3.000000000000000000e+01
6.650000000000000000e+02,1.000000000000000000e+02,6.995000000000000284e+01,3.000000000000000000e+01
6.660000000000000000e+02,9.992556065469784699e+01,7.001000000000000512e+01,3.000000000000000000e+01
6.670000000000000000e+02,9.978187917332533630e+01,7.010999999999999943e+01,3.000000000000000000e+01
6.680000000000000000e+02,9.995814875914751951e+01,7.007999999999999829e+01,3.000000000000000000e+01
6.690000000000000000e+02,9.988299970314588450e+01,7.014000000000000057e+01,3.000000000000000000e+01
6.700000000000000000e+02,9.990260404154609830e+01,7.017000000000000171e+01,3.000000000000000000e+01
6.710000000000000000e+02,9.998523514745392049e+01,7.017000000000000171e+01,3.000000000000000000e+01
6.720000000000000000e+02,1.000000000000000000e+02,7.017000000000000171e+01,3.000000000000000000e+01
6.730000000000000000e+02,9.997736676109022369e+01,7.020999999999999375e+01,3.000000000000000000e+01
6.740000000000000000e+02,1.000000000000000000e+02,7.017000000000000171e+01,3.000000000000000000e+01
6.750000000000000000e+02,1.000000000000000000e+02,7.014000000000000057e+01,3.000000000000000000e+01
6.760000000000000000e+02,1.000000000000000000e+02,7.007999999999999829e+01,3.000000000000000000e+01
6.770000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.780000000000000000e+02,9.995260798415569070e+01,6.995000000000000284e+01,3.000000000000000000e+01
6.790000000000000000e+02,9.996171421599217410e+01,6.998000000000000398e+01,3.000000000000000000e+01
6.800000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
6.810000000000000000e+02,9.969792082969345870e+01,7.014000000000000057e+01,3.000000000000000000e+01
6.820000000000000000e+02,9.982036686078033938e+01,7.014000000000000057e+01,3.000000000000000000e+01
6.830000000000000000e+02,1.000000000000000000e+02,7.007999999999999829e+01,3.000000000000000000e+01
6.840000000000000000e+02,1.000000000000000000e+02,6.995000000000000284e+01,3.000000000000000000e+01
6.850000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.860000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.870000000000000000e+02,9.959052223475629262e+01,7.007999999999999829e+01,3.000000000000000000e+01
6.880000000000000000e+02,9.989029452418991184e+01,7.001000000000000512e+01,3.000000000000000000e+01
6.890000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
6.900000000000000000e+02,9.999284825386504849e+01,7.001000000000000512e+01,3.000000000000000000e+01
6.910000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
6.920000000000000000e+02,9.997704987493173689e+01,6.995000000000000284e+01,3.000000000000000000e+01
6.930000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.940000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
6.950000000000000000e+02,9.976749416280313199e+01,7.001000000000000512e+01,3.000000000000000000e+01
6.960000000000000000e+02,1.000000000000000000e+02,6.995000000000000284e+01,3.000000000000000000e+01
6.970000000000000000e+02,9.954065520089615404e+01,7.017000000000000171e+01,3.000000000000000000e+01
6.980000000000000000e+02,9.958578739659768075e+01,7.020999999999999375e+01,3.000000000000000000e+01
6.990000000000000000e+02,9.967525355513649288e+01,7.020999999999999375e+01,3.000000000000000000e+01
7.000000000000000000e+02,9.974790126042225324e+01,7.020999999999999375e+01,3.000000000000000000e+01
7.010000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
7.020000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.030000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.040000000000000000e+02,9.990910789675317005e+01,6.995000000000000284e+01,3.000000000000000000e+01
7.050000000000000000e+02,9.962849813240814001e+01,7.010999999999999943e+01,3.000000000000000000e+01
7.060000000000000000e+02,9.982397743915011290e+01,7.007999999999999829e+01,3.000000000000000000e+01
7.070000000000000000e+02,9.989203507336888777e+01,7.007999999999999829e+01,3.000000000000000000e+01
7.080000000000000000e+02,1.000000000000000000e+02,7.001000000000000512e+01,3.000000000000000000e+01
7.090000000000000000e+02,9.958026996249729734e+01,7.020999999999999375e+01,3.000000000000000000e+01
7.100000000000000000e+02,9.980665305208506766e+01,7.017000000000000171e+01,3.000000000000000000e+01
7.110000000000000000e+02,1.000000000000000000e+02,7.007999999999999829e+01,3.000000000000000000e+01
7.120000000000000000e+02,9.997333001048224332e+01,7.010999999999999943e+01,3.000000000000000000e+01
7.130000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
7.140000000000000000e+02,9.979836424875369971e+01,7.007999999999999829e+01,3.000000000000000000e+01
7.150000000000000000e+02,9.989933961766844561e+01,7.007999999999999829e+01,3.000000000000000000e+01
7.160000000000000000e+02,9.976247070348526336e+01,7.017000000000000171e+01,3.000000000000000000e+01
7.170000000000000000e+02,9.976828802575082022e+01,7.020999999999999375e+01,3.000000000000000000e+01
7.180000000000000000e+02,9.985438793433908700e+01,7.020999999999999375e+01,3.000000000000000000e+01
7.190000000000000000e+02,9.992675932881857648e+01,7.020999999999999375e+01,3.000000000000000000e+01
7.200000000000000000e+02,1.000000000000000000e+02,7.014000000000000057e+01,3.000000000000000000e+01
7.210000000000000000e+02,1.000000000000000000e+02,7.010999999999999943e+01,3.000000000000000000e+01
7.220000000000000000e+02,1.000000000000000000e+02,7.007999999999999829e+01,3.000000000000000000e+01
7.230000000000000000e+02,9.999185149854231724e+01,7.010999999999999943e+01,3.000000000000000000e+01
7.240000000000000000e+02,9.993143318424370136e+01,7.017000000000000171e+01,3.000000000000000000e+01
7.250000000000000000e+02,1.000000000000000000e+02,7.007999999999999829e+01,3.000000000000000000e+01
7.260000000000000000e+02,9.973978491826919424e+01,7.020999999999999375e+01,3.000000000000000000e+01
7.270000000000000000e+02,1.000000000000000000e+02,7.014000000000000057e+01,3.000000000000000000e+01
7.280000000000000000e+02,1.000000000000000000e+02,7.010999999999999943e+01,3.000000000000000000e+01
7.290000000000000000e+02,9.999077652357651402e+01,7.014000000000000057e+01,3.000000000000000000e+01
7.300000000000000000e+02,1.000000000000000000e+02,7.017000000000000171e+01,3.000000000000000000e+01
7.310000000000000000e+02,1.000000000000000000e+02,7.017000000000000171e+01,3.000000000000000000e+01
7.320000000000000000e+02,1.000000000000000000e+02,7.017000000000000171e+01,3.000000000000000000e+01
7.330000000000000000e+02,1.000000000000000000e+02,7.017000000000000171e+01,3.000000000000000000e+01
7.340000000000000000e+02,9.997734241672381472e+01,7.020999999999999375e+01,3.000000000000000000e+01
7.350000000000000000e+02,1.000000000000000000e+02,7.014000000000000057e+01,3.000000000000000000e+01
7.360000000000000000e+02,9.998045049187862787e+01,7.017000000000000171e+01,3.000000000000000000e+01
7.370000000000000000e+02,1.000000000000000000e+02,7.007999999999999829e+01,3.000000000000000000e+01
7.380000000000000000e+02,9.997463220823864560e+01,7.010999999999999943e+01,3.000000000000000000e+01
7.390000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
7.400000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
7.410000000000000000e+02,1.000000000000000000e+02,7.001000000000000512e+01,3.000000000000000000e+01
7.420000000000000000e+02,9.991808662545480502e+01,7.007999999999999829e+01,3.000000000000000000e+01
7.430000000000000000e+02,1.000000000000000000e+02,7.007999999999999829e+01,3.000000000000000000e+01
7.440000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
7.450000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
7.460000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
7.470000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
7.480000000000000000e+02,1.000000000000000000e+02,6.995000000000000284e+01,3.000000000000000000e+01
7.490000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
7.500000000000000000e+02,9.992364382622940866e+01,6.998000000000000398e+01,3.000000000000000000e+01
7.510000000000000000e+02,1.000000000000000000e+02,6.998000000000000398e+01,3.000000000000000000e+01
7.520000000000000000e+02,1.000000000000000000e+02,7.001000000000000512e+01,3.000000000000000000e+01
7.530000000000000000e+02,1.000000000000000000e+02,7.001000000000000512e+01,3.000000000000000000e+01
7.540000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
7.550000000000000000e+02,9.997643104913514378e+01,6.995000000000000284e+01,3.000000000000000000e+01
7.560000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.570000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.580000000000000000e+02,9.997981466581680365e+01,6.992000000000000171e+01,3.000000000000000000e+01
7.590000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.600000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.610000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.620000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.630000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.640000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.650000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.660000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.670000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.680000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.690000000000000000e+02,9.998165817303059555e+01,6.992000000000000171e+01,3.000000000000000000e+01
7.700000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
7.710000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.720000000000000000e+02,9.996918091728208822e+01,6.992000000000000171e+01,3.000000000000000000e+01
7.730000000000000000e+02,1.000000000000000000e+02,6.992000000000000171e+01,3.000000000000000000e+01
7.740000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.750000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.760000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.770000000000000000e+02,9.998156861639739645e+01,6.992000000000000171e+01,3.000000000000000000e+01
7.780000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.790000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.800000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.810000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.820000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.830000000000000000e+02,9.998166210347291383e+01,6.992000000000000171e+01,3.000000000000000000e+01
7.840000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.850000000000000000e+02,1.000000000000000000e+02,6.987999999999999545e+01,3.000000000000000000e+01
7.860000000000000000e+02,9.946176504115921091e+01,7.014000000000000057e+01,3.000000000000000000e+01
